week_index,week_label,sku_id,units_sold,search_index,housing_permits,metro,scenario_type,sales_velocity_4w,sales_velocity_1w,search_velocity_4w,search_velocity_1w,permit_velocity_4w,rolling_7w_avg_sales,surge_score
14,W-89,PB-BED-FRAME-33,33,14.8,79,Phoenix,C,-1.5,-5.7,19.4,22.3,-9.5,33.0,6.5
15,W-88,PB-BED-FRAME-33,31,15.0,91,Phoenix,C,-7.5,-6.1,13.0,1.4,7.4,32.7,7.3
16,W-87,PB-BED-FRAME-33,32,12.8,90,Phoenix,C,-3.8,3.2,-5.5,-14.7,6.2,32.9,2.5
17,W-86,PB-BED-FRAME-33,34,13.6,92,Phoenix,C,3.8,6.2,-0.5,6.2,6.4,33.0,3.7
18,W-85,PB-BED-FRAME-33,32,10.8,89,Phoenix,C,-1.5,-5.9,-23.1,-20.6,1.1,33.0,0.4
19,W-84,PB-BED-FRAME-33,36,11.5,91,Phoenix,C,11.6,12.5,-11.9,6.5,0.6,33.3,3.7
20,W-83,PB-BED-FRAME-33,32,14.8,77,Phoenix,C,-4.5,-11.1,21.6,28.7,-14.9,32.9,7.2
21,W-82,PB-BED-FRAME-33,36,12.9,88,Phoenix,C,7.5,12.5,1.8,-12.8,0.9,33.3,3.2
22,W-81,PB-BED-FRAME-33,35,12.7,82,Phoenix,C,2.9,-2.8,1.6,-1.6,-4.9,33.9,1.4
23,W-80,PB-BED-FRAME-33,32,13.7,91,Phoenix,C,-7.9,-8.6,5.6,7.9,7.7,33.9,4.9
24,W-79,PB-BED-FRAME-33,35,10.3,89,Phoenix,C,3.7,9.4,-23.8,-24.8,5.3,34.0,3.2
25,W-78,PB-BED-FRAME-33,35,12.9,90,Phoenix,C,1.4,0.0,4.0,25.2,2.9,34.4,2.9
26,W-77,PB-BED-FRAME-33,35,12.5,89,Phoenix,C,2.2,0.0,0.8,-3.1,1.1,34.3,1.4
27,W-76,PB-BED-FRAME-33,35,14.3,81,Phoenix,C,2.2,0.0,15.8,14.4,-9.7,34.7,5.9
28,W-75,PB-BED-FRAME-33,35,10.8,89,Phoenix,C,0.0,0.0,-13.6,-24.5,2.0,34.6,0.8
29,W-74,PB-BED-FRAME-33,35,14.8,78,Phoenix,C,0.0,0.0,17.2,37.0,-10.6,34.6,5.7
30,W-73,PB-BED-FRAME-33,31,10.4,90,Phoenix,C,-11.4,-11.4,-20.6,-29.7,6.8,34.4,2.7
31,W-72,PB-BED-FRAME-33,35,10.9,90,Phoenix,C,2.9,12.9,-13.3,4.8,6.5,34.4,3.5
32,W-71,PB-BED-FRAME-33,31,13.0,80,Phoenix,C,-8.8,-11.4,10.9,19.3,-7.8,33.9,3.6
33,W-70,PB-BED-FRAME-33,33,13.4,90,Phoenix,C,0.0,6.5,9.2,3.1,6.5,33.6,5.7
34,W-69,PB-BED-FRAME-33,35,11.2,84,Phoenix,C,7.7,6.1,-6.1,-16.4,-4.0,33.6,2.3
35,W-68,PB-BED-FRAME-33,31,10.6,81,Phoenix,C,-7.5,-11.4,-12.6,-5.4,-5.8,33.0,0.0
36,W-67,PB-BED-FRAME-33,34,14.5,89,Phoenix,C,4.6,9.7,20.3,36.8,6.3,32.9,10.7
37,W-66,PB-BED-FRAME-33,36,11.2,80,Phoenix,C,8.3,5.9,-9.9,-22.8,-7.0,33.6,2.5
38,W-65,PB-BED-FRAME-33,32,13.0,77,Phoenix,C,-5.9,-11.1,9.5,16.1,-7.8,33.1,3.2
39,W-64,PB-BED-FRAME-33,32,13.1,80,Phoenix,C,-3.8,0.0,6.3,0.8,-2.1,33.3,2.1
40,W-63,PB-BED-FRAME-33,31,12.1,82,Phoenix,C,-7.5,-3.1,-6.6,-7.6,0.6,33.0,0.2
41,W-62,PB-BED-FRAME-33,36,12.9,90,Phoenix,C,9.9,16.1,4.5,6.6,12.9,33.1,9.6
42,W-61,PB-BED-FRAME-33,34,12.6,92,Phoenix,C,3.8,-5.6,-1.4,-2.3,11.9,33.6,5.9
43,W-60,PB-BED-FRAME-33,35,14.7,81,Phoenix,C,5.3,2.9,16.0,16.7,-5.8,33.7,6.9
44,W-59,PB-BED-FRAME-33,35,11.0,87,Phoenix,C,2.9,0.0,-15.9,-25.2,0.9,33.6,1.2
45,W-58,PB-BED-FRAME-33,36,13.6,83,Phoenix,C,2.9,2.9,6.2,23.6,-5.1,34.1,2.9
46,W-57,PB-BED-FRAME-33,31,11.2,92,Phoenix,C,-11.4,-13.9,-13.7,-17.6,7.3,34.0,2.9
47,W-56,PB-BED-FRAME-33,34,12.0,85,Phoenix,C,-0.7,9.7,-5.0,7.1,-0.9,34.4,0.0
48,W-55,PB-BED-FRAME-33,32,13.4,92,Phoenix,C,-5.9,-5.9,12.1,11.7,6.1,33.9,6.5
49,W-54,PB-BED-FRAME-33,35,11.5,78,Phoenix,C,5.3,9.4,-8.4,-14.2,-11.4,34.0,1.6
50,W-53,PB-BED-FRAME-33,36,11.6,92,Phoenix,C,9.1,2.9,-3.5,0.9,6.1,34.1,5.2
51,W-52,PB-BED-FRAME-33,34,13.8,79,Phoenix,C,-0.7,-5.6,13.8,19.0,-8.9,34.0,4.6
52,W-51,PB-BED-FRAME-33,36,10.4,92,Phoenix,C,5.1,5.9,-17.3,-24.6,7.9,34.0,4.7
53,W-50,PB-BED-FRAME-33,34,12.3,81,Phoenix,C,-3.5,-5.6,4.0,18.3,-5.0,34.4,1.3
54,W-49,PB-BED-FRAME-33,31,15.0,78,Phoenix,C,-11.4,-8.8,24.7,22.0,-9.3,34.0,8.2
55,W-48,PB-BED-FRAME-33,31,15.0,83,Phoenix,C,-8.1,0.0,16.5,0.0,0.6,33.9,5.7
56,W-47,PB-BED-FRAME-33,36,10.4,88,Phoenix,C,9.1,16.1,-21.1,-30.7,5.4,34.0,4.9
57,W-46,PB-BED-FRAME-33,35,11.1,82,Phoenix,C,6.1,-2.8,-15.7,6.7,-0.6,33.9,1.8
58,W-45,PB-BED-FRAME-33,31,11.3,86,Phoenix,C,-6.8,-11.4,-12.2,1.8,3.9,33.4,1.6
59,W-44,PB-BED-FRAME-33,31,14.7,85,Phoenix,C,-6.8,0.0,23.0,30.1,0.3,32.7,7.8
60,W-43,PB-BED-FRAME-33,34,14.4,83,Phoenix,C,2.3,9.7,21.3,-2.0,-2.6,32.7,7.8
61,W-42,PB-BED-FRAME-33,32,14.4,86,Phoenix,C,-2.3,-5.9,11.8,0.0,2.4,32.9,4.9
62,W-41,PB-BED-FRAME-33,34,11.8,81,Phoenix,C,6.2,6.2,-13.9,-18.1,-4.7,33.3,1.9
63,W-40,PB-BED-FRAME-33,31,10.8,88,Phoenix,C,-5.3,-8.8,-21.9,-8.5,5.1,32.6,2.0
64,W-39,PB-BED-FRAME-33,36,14.2,77,Phoenix,C,9.9,16.1,10.5,31.5,-8.9,32.7,6.5
65,W-38,PB-BED-FRAME-33,32,13.5,91,Phoenix,C,-3.8,-11.1,5.5,-4.9,9.6,32.9,5.7
66,W-37,PB-BED-FRAME-33,34,13.1,85,Phoenix,C,2.3,6.2,4.2,-3.0,0.9,33.3,2.5
67,W-36,PB-BED-FRAME-33,34,14.9,88,Phoenix,C,2.3,0.0,15.5,13.7,3.2,33.3,7.1
68,W-35,PB-BED-FRAME-33,34,13.3,88,Phoenix,C,0.0,0.0,-4.5,-10.7,3.2,33.6,1.3
69,W-34,PB-BED-FRAME-33,36,10.0,87,Phoenix,C,7.5,5.9,-27.0,-24.8,-1.1,33.9,2.2
70,W-33,PB-BED-FRAME-33,36,14.1,82,Phoenix,C,4.3,0.0,9.9,41.0,-5.7,34.6,4.6
71,W-32,PB-BED-FRAME-33,31,11.5,78,Phoenix,C,-11.4,-13.9,-12.0,-18.4,-9.6,33.9,0.0
72,W-31,PB-BED-FRAME-33,32,13.3,87,Phoenix,C,-6.6,3.2,8.8,15.7,3.9,33.9,4.5
73,W-30,PB-BED-FRAME-33,32,14.7,82,Phoenix,C,-5.2,0.0,20.2,10.5,-1.8,33.6,6.7
74,W-29,PB-BED-FRAME-33,32,10.7,82,Phoenix,C,-2.3,0.0,-20.1,-27.2,-0.3,33.3,0.0
75,W-28,PB-BED-FRAME-33,36,10.6,90,Phoenix,C,13.4,12.5,-15.5,-0.9,9.4,33.6,7.8
76,W-27,PB-BED-FRAME-33,34,10.5,88,Phoenix,C,3.0,-5.6,-14.8,-0.9,3.2,33.3,2.2
77,W-26,PB-BED-FRAME-33,34,12.8,81,Phoenix,C,1.5,0.0,10.1,21.9,-5.3,33.0,3.8
78,W-25,PB-BED-FRAME-33,35,11.4,81,Phoenix,C,2.9,2.9,2.2,-10.9,-5.0,33.6,1.6
79,W-24,PB-BED-FRAME-33,35,13.0,83,Phoenix,C,0.7,0.0,14.8,14.0,-2.4,34.0,5.1
80,W-23,PB-BED-FRAME-33,35,13.6,83,Phoenix,C,1.4,0.0,14.0,4.6,-0.3,34.4,5.1
81,W-22,PB-BED-FRAME-33,33,11.0,81,Phoenix,C,-5.0,-5.7,-13.4,-19.1,-1.2,34.6,0.0
82,W-21,PB-BED-FRAME-33,36,13.2,79,Phoenix,C,4.3,9.1,7.8,20.0,-3.7,34.6,3.9
83,W-20,PB-BED-FRAME-33,34,11.3,83,Phoenix,C,-2.2,-5.6,-11.0,-14.4,1.8,34.6,0.7
84,W-19,PB-BED-FRAME-33,31,12.4,92,Phoenix,C,-10.1,-8.8,1.0,9.7,12.9,34.1,5.5
85,W-18,PB-BED-FRAME-33,32,14.5,87,Phoenix,C,-4.5,3.2,21.1,16.9,3.9,33.7,8.6
86,W-17,PB-BED-FRAME-33,34,14.2,91,Phoenix,C,2.3,6.2,10.5,-2.1,6.7,33.6,6.9
87,W-16,PB-BED-FRAME-33,34,10.5,86,Phoenix,C,3.8,0.0,-19.8,-26.1,-2.5,33.4,1.1
88,W-15,PB-BED-FRAME-33,33,12.1,83,Phoenix,C,0.8,-2.9,-6.2,15.2,-6.7,33.4,0.2
89,W-14,PB-BED-FRAME-33,34,11.4,89,Phoenix,C,2.3,3.0,-11.1,-5.8,2.6,33.1,1.7
90,W-13,PB-BED-FRAME-33,34,10.0,91,Phoenix,C,0.7,0.0,-17.0,-12.3,4.3,33.1,1.9
91,W-12,PB-BED-FRAME-33,33,13.9,97,Phoenix,C,-2.2,-2.9,26.4,39.0,11.2,33.4,13.3
92,W-11,PB-BED-FRAME-33,32,13.2,102,Phoenix,C,-4.5,-3.0,11.4,-5.0,13.3,33.4,9.1
93,W-10,PB-BED-FRAME-33,31,11.3,107,Phoenix,C,-6.8,-3.1,-6.8,-14.4,12.9,33.0,5.2
94,W-9,PB-BED-FRAME-33,34,13.7,112,Phoenix,C,4.6,9.7,13.2,21.2,12.8,33.0,10.9
95,W-8,PB-BED-FRAME-33,33,12.8,116,Phoenix,C,1.5,-2.9,-1.7,-6.6,11.0,33.0,4.9
96,W-7,PB-BED-FRAME-33,34,12.1,120,Phoenix,C,4.6,3.0,-5.1,-5.5,9.8,33.0,5.3
97,W-6,PB-BED-FRAME-33,31,10.0,123,Phoenix,C,-6.1,-8.8,-19.8,-17.4,8.1,32.6,3.2
98,W-5,PB-BED-FRAME-33,34,10.4,129,Phoenix,C,3.0,9.7,-14.4,4.0,9.6,32.7,4.7
99,W-4,PB-BED-FRAME-33,36,14.4,136,Phoenix,C,9.1,5.9,27.2,38.5,11.5,33.3,16.4
100,W-3,PB-BED-FRAME-33,35,14.5,140,Phoenix,C,3.7,-2.8,23.7,0.7,10.2,33.9,13.1
101,W-2,PB-BED-FRAME-33,32,12.7,141,Phoenix,C,-5.9,-8.6,3.0,-12.4,6.8,33.6,3.7
102,W-1,PB-BED-FRAME-33,33,14.2,145,Phoenix,C,-3.6,3.1,9.2,11.8,6.2,33.6,5.5
103,W0,PB-BED-FRAME-33,33,12.9,152,Phoenix,C,-2.9,0.0,-7.5,-9.2,8.2,33.4,3.3
0,W-103,WE-LAMP-19,61,18.8,98,Chicago,D,0.0,0.0,0.0,0.0,0.0,61.0,0.0
1,W-102,WE-LAMP-19,61,19.9,103,Chicago,D,0.0,0.0,0.0,5.9,0.0,61.0,0.0
2,W-101,WE-LAMP-19,63,19.0,96,Chicago,D,0.0,3.3,0.0,-4.5,0.0,61.7,0.0
3,W-100,WE-LAMP-19,61,16.2,94,Chicago,D,0.0,-3.2,0.0,-14.7,0.0,61.5,0.0
4,W-99,WE-LAMP-19,68,16.5,99,Chicago,D,10.6,11.5,-10.7,1.9,1.3,62.8,3.7
5,W-98,WE-LAMP-19,66,20.1,94,Chicago,D,4.3,-2.9,12.3,21.8,-4.1,63.3,5.4
6,W-97,WE-LAMP-19,68,17.5,101,Chicago,D,5.4,3.0,-2.5,-12.9,5.5,64.0,3.8
7,W-96,WE-LAMP-19,70,16.2,102,Chicago,D,6.5,2.9,-7.8,-7.4,5.2,65.3,4.0
8,W-95,WE-LAMP-19,72,18.0,96,Chicago,D,5.9,2.9,2.4,11.1,-3.0,66.9,2.6
9,W-94,WE-LAMP-19,66,18.9,94,Chicago,D,-4.3,-8.3,5.3,5.0,-4.3,67.3,1.8
10,W-93,WE-LAMP-19,68,19.5,103,Chicago,D,-1.4,3.0,10.5,3.2,4.8,68.3,5.4
11,W-92,WE-LAMP-19,71,15.6,99,Chicago,D,2.9,4.4,-14.0,-20.0,0.3,68.7,1.0
12,W-91,WE-LAMP-19,64,16.1,105,Chicago,D,-7.6,-9.9,-10.6,3.2,7.1,68.4,2.8
13,W-90,WE-LAMP-19,63,18.1,94,Chicago,D,-6.3,-1.6,3.3,12.4,-6.2,67.7,1.1
14,W-89,WE-LAMP-19,70,16.5,104,Chicago,D,5.3,11.1,-4.8,-8.8,3.7,67.7,3.1
15,W-88,WE-LAMP-19,65,17.7,103,Chicago,D,-3.0,-7.1,6.8,7.3,2.5,66.7,3.3
16,W-87,WE-LAMP-19,68,19.0,105,Chicago,D,3.8,4.6,11.1,7.3,3.4,67.0,6.2
17,W-86,WE-LAMP-19,68,18.6,105,Chicago,D,2.3,0.0,4.3,-2.1,3.4,67.0,3.5
18,W-85,WE-LAMP-19,65,20.3,101,Chicago,D,-4.1,-4.4,13.1,9.1,-3.1,66.1,4.4
19,W-84,WE-LAMP-19,67,19.3,100,Chicago,D,0.8,3.1,2.1,-4.9,-3.4,66.6,0.9
20,W-83,WE-LAMP-19,70,20.0,100,Chicago,D,4.5,4.5,3.6,3.6,-2.7,67.6,2.5
21,W-82,WE-LAMP-19,66,20.4,102,Chicago,D,-2.2,-5.7,4.3,2.0,0.5,67.0,1.6
22,W-81,WE-LAMP-19,61,17.8,97,Chicago,D,-9.0,-7.6,-11.0,-12.7,-3.7,66.4,0.0
23,W-80,WE-LAMP-19,63,16.5,101,Chicago,D,-4.5,3.3,-14.8,-7.3,1.3,65.7,0.5
24,W-79,WE-LAMP-19,69,19.6,100,Chicago,D,6.2,9.5,5.0,18.8,0.0,65.9,3.5
25,W-78,WE-LAMP-19,64,18.8,97,Chicago,D,-1.2,-7.2,1.2,-4.1,-3.0,65.7,0.4
26,W-77,WE-LAMP-19,68,15.5,97,Chicago,D,5.8,6.2,-14.7,-17.6,-1.8,65.9,1.7
27,W-76,WE-LAMP-19,68,16.6,97,Chicago,D,3.0,0.0,-5.7,7.1,-1.8,65.6,0.9
28,W-75,WE-LAMP-19,64,18.2,95,Chicago,D,-4.8,-5.9,3.3,9.6,-2.8,65.3,1.1
29,W-74,WE-LAMP-19,68,16.4,102,Chicago,D,3.0,6.2,-5.1,-9.9,5.7,66.3,3.2
30,W-73,WE-LAMP-19,65,19.2,94,Chicago,D,-3.0,-4.4,15.1,17.1,-3.8,66.6,5.0
31,W-72,WE-LAMP-19,66,17.4,100,Chicago,D,-0.4,1.5,-1.1,-9.4,3.1,66.1,1.2
32,W-71,WE-LAMP-19,61,17.5,96,Chicago,D,-7.2,-7.6,-1.7,0.6,-1.8,65.7,0.0
33,W-70,WE-LAMP-19,62,17.5,104,Chicago,D,-4.6,1.6,-0.7,0.0,6.1,64.9,2.4
34,W-69,WE-LAMP-19,71,18.5,102,Chicago,D,11.8,14.5,3.4,5.7,3.6,65.3,6.1
35,W-68,WE-LAMP-19,71,20.1,103,Chicago,D,9.2,0.0,13.4,8.6,2.5,66.3,8.2
36,W-67,WE-LAMP-19,66,17.3,94,Chicago,D,-0.4,-7.0,-6.0,-13.9,-7.2,66.0,0.0
37,W-66,WE-LAMP-19,64,17.1,103,Chicago,D,-5.2,-3.0,-6.8,-1.2,2.2,65.9,0.9
38,W-65,WE-LAMP-19,63,20.1,105,Chicago,D,-7.4,-1.6,10.1,17.5,4.5,65.4,5.2
39,W-64,WE-LAMP-19,71,17.5,102,Chicago,D,7.6,12.7,-6.2,-12.9,0.7,66.9,2.6
40,W-63,WE-LAMP-19,67,18.3,101,Chicago,D,1.5,-5.6,1.7,4.6,0.0,67.6,1.0
41,W-62,WE-LAMP-19,65,16.3,96,Chicago,D,-1.9,-3.0,-10.7,-10.9,-6.6,66.7,0.0
42,W-61,WE-LAMP-19,70,17.6,94,Chicago,D,5.3,7.7,-2.5,8.0,-6.9,66.6,1.6
43,W-60,WE-LAMP-19,69,17.0,102,Chicago,D,1.1,-1.4,-2.4,-3.4,3.8,67.0,1.9
44,W-59,WE-LAMP-19,64,17.4,95,Chicago,D,-5.5,-7.2,0.6,2.4,-3.3,67.0,0.2
45,W-58,WE-LAMP-19,65,17.8,95,Chicago,D,-3.0,1.6,4.2,2.3,-1.8,67.3,1.4
46,W-57,WE-LAMP-19,69,18.7,94,Chicago,D,3.0,6.2,7.2,5.1,-2.6,67.0,3.3
47,W-56,WE-LAMP-19,61,17.4,100,Chicago,D,-8.6,-11.6,-1.8,-7.0,3.6,66.1,1.4
48,W-55,WE-LAMP-19,71,15.2,101,Chicago,D,9.7,16.4,-14.7,-12.6,5.2,67.0,5.0
49,W-54,WE-LAMP-19,64,15.8,99,Chicago,D,-3.8,-9.9,-8.5,3.9,1.5,66.1,0.6
50,W-53,WE-LAMP-19,65,15.3,98,Chicago,D,-1.9,1.6,-8.8,-3.2,-0.5,65.6,0.0
51,W-52,WE-LAMP-19,63,16.3,97,Chicago,D,-3.4,-3.1,2.4,6.5,-2.5,65.4,0.8
52,W-51,WE-LAMP-19,69,19.6,98,Chicago,D,4.9,9.5,25.2,20.2,-0.8,66.0,9.9
53,W-50,WE-LAMP-19,69,19.5,103,Chicago,D,5.7,0.0,16.4,-0.5,5.1,66.0,9.2
54,W-49,WE-LAMP-19,62,16.5,94,Chicago,D,-6.8,-10.1,-6.6,-15.4,-5.1,66.1,0.0
55,W-48,WE-LAMP-19,65,15.1,100,Chicago,D,-1.1,4.8,-16.0,-8.5,2.0,65.3,0.8
56,W-47,WE-LAMP-19,69,21.0,98,Chicago,D,4.2,6.2,18.8,39.1,-0.8,66.0,7.5
57,W-46,WE-LAMP-19,66,18.9,103,Chicago,D,-0.4,-4.3,4.9,-10.0,4.3,66.1,3.4
58,W-45,WE-LAMP-19,67,18.9,103,Chicago,D,2.3,1.5,5.7,0.0,4.3,66.7,4.3
59,W-44,WE-LAMP-19,62,20.7,96,Chicago,D,-7.1,-7.5,12.0,9.5,-5.0,65.7,4.0
60,W-43,WE-LAMP-19,67,15.1,95,Chicago,D,1.5,8.1,-24.0,-27.1,-5.0,65.4,0.4
61,W-42,WE-LAMP-19,66,15.8,102,Chicago,D,0.8,-1.5,-14.1,4.6,2.8,66.0,1.4
62,W-41,WE-LAMP-19,65,18.4,96,Chicago,D,-0.8,-1.5,4.4,16.5,-3.0,66.0,1.5
63,W-40,WE-LAMP-19,71,19.2,103,Chicago,D,9.2,9.2,9.7,4.3,5.9,66.3,8.4
64,W-39,WE-LAMP-19,68,16.0,101,Chicago,D,1.1,-4.2,-6.6,-16.7,2.0,66.6,1.1
65,W-38,WE-LAMP-19,72,19.5,95,Chicago,D,6.7,5.9,12.4,21.9,-5.5,67.3,6.1
66,W-37,WE-LAMP-19,71,19.9,105,Chicago,D,2.9,-1.4,8.9,2.1,6.3,68.6,6.4
67,W-36,WE-LAMP-19,70,15.6,94,Chicago,D,-0.7,-1.4,-16.4,-21.6,-6.9,69.0,0.0
68,W-35,WE-LAMP-19,64,16.9,102,Chicago,D,-8.9,-8.6,-4.8,8.3,3.3,68.7,1.3
69,W-34,WE-LAMP-19,71,20.7,98,Chicago,D,2.5,10.9,15.2,22.5,-1.0,69.6,5.8
70,W-33,WE-LAMP-19,67,19.3,94,Chicago,D,-2.9,-5.6,5.6,-6.8,-5.8,69.0,1.9
71,W-32,WE-LAMP-19,63,19.1,101,Chicago,D,-7.4,-6.0,5.4,-1.0,4.1,68.3,3.4
72,W-31,WE-LAMP-19,65,15.6,103,Chicago,D,-1.9,3.2,-17.9,-18.3,4.3,67.3,1.7
73,W-30,WE-LAMP-19,69,20.1,101,Chicago,D,3.8,6.2,7.6,28.8,2.0,67.0,4.5
74,W-29,WE-LAMP-19,66,15.7,105,Chicago,D,0.0,-4.3,-15.2,-21.9,5.3,66.4,2.1
75,W-28,WE-LAMP-19,66,19.7,98,Chicago,D,0.4,0.0,11.8,25.5,-4.4,66.7,4.1
76,W-27,WE-LAMP-19,67,17.6,98,Chicago,D,0.8,1.5,-1.0,-10.7,-3.7,66.1,0.2
77,W-26,WE-LAMP-19,64,18.0,98,Chicago,D,-4.5,-4.5,-1.5,2.3,-2.5,65.7,0.0
78,W-25,WE-LAMP-19,69,20.1,103,Chicago,D,4.9,7.8,13.2,11.7,3.3,66.6,7.2
79,W-24,WE-LAMP-19,66,15.6,105,Chicago,D,-0.8,-4.3,-17.2,-22.4,5.8,66.7,2.3
80,W-23,WE-LAMP-19,72,18.8,103,Chicago,D,8.3,9.1,5.5,20.5,2.0,67.1,5.1
81,W-22,WE-LAMP-19,71,19.2,99,Chicago,D,4.8,-1.4,5.9,2.1,-3.2,67.9,3.4
82,W-21,WE-LAMP-19,64,19.4,105,Chicago,D,-7.9,-9.9,5.3,1.0,2.4,67.6,2.7
83,W-20,WE-LAMP-19,62,16.6,103,Chicago,D,-9.2,-3.1,-9.0,-14.4,0.0,66.9,0.0
84,W-19,WE-LAMP-19,65,18.2,99,Chicago,D,-3.3,4.8,-1.6,9.6,-3.4,67.0,0.0
85,W-18,WE-LAMP-19,66,17.6,102,Chicago,D,0.8,1.5,-4.1,-3.3,0.5,66.6,0.4
86,W-17,WE-LAMP-19,69,16.6,104,Chicago,D,7.4,4.5,-7.5,-5.7,1.7,67.0,2.9
87,W-16,WE-LAMP-19,72,20.0,95,Chicago,D,9.9,4.3,15.9,20.5,-6.9,67.0,8.3
88,W-15,WE-LAMP-19,66,20.3,96,Chicago,D,-2.9,-8.3,12.2,1.5,-4.0,66.3,4.1
89,W-14,WE-LAMP-19,67,17.8,101,Chicago,D,-1.8,1.5,-4.4,-12.3,1.8,66.7,0.7
90,W-13,WE-LAMP-19,63,17.3,94,Chicago,D,-8.0,-6.0,-7.4,-2.8,-5.1,66.9,0.0
91,W-12,WE-LAMP-19,67,20.1,96,Chicago,D,0.0,6.3,6.6,16.2,-0.5,67.1,2.2
92,W-11,WE-LAMP-19,67,16.3,103,Chicago,D,1.9,0.0,-13.6,-18.9,6.5,67.3,3.2
93,W-10,WE-LAMP-19,66,17.0,104,Chicago,D,0.0,-1.5,-4.9,4.3,5.6,66.9,2.2
94,W-9,WE-LAMP-19,71,19.2,97,Chicago,D,8.0,7.6,8.6,12.9,-2.3,66.7,5.3
95,W-8,WE-LAMP-19,71,15.1,105,Chicago,D,4.8,0.0,-16.8,-21.4,5.0,67.4,3.4
96,W-7,WE-LAMP-19,71,15.5,102,Chicago,D,3.3,0.0,-8.3,2.6,-0.2,68.0,1.0
97,W-6,WE-LAMP-19,63,17.9,103,Chicago,D,-9.7,-11.3,7.2,15.5,1.0,68.0,2.8
98,W-5,WE-LAMP-19,62,19.1,101,Chicago,D,-10.1,-1.6,12.9,6.7,-0.7,67.3,4.3
99,W-4,WE-LAMP-19,64,17.9,103,Chicago,D,-4.1,3.2,5.9,-6.3,0.2,66.9,2.0
100,W-3,WE-LAMP-19,68,15.6,96,Chicago,D,4.6,6.2,-11.4,-12.8,-6.1,67.1,1.4
101,W-2,WE-LAMP-19,65,19.2,97,Chicago,D,1.2,-4.4,8.9,23.1,-3.7,66.3,3.3
102,W-1,WE-LAMP-19,63,18.5,99,Chicago,D,-2.7,-3.1,3.1,-3.6,-0.3,65.1,1.0
103,W0,WE-LAMP-19,66,18.2,99,Chicago,D,1.5,4.8,2.2,-1.6,0.3,64.4,1.3
0,W-103,WS-MIXER-05,14,11.0,98,Dallas,E,0.0,0.0,0.0,0.0,0.0,14.0,0.0
1,W-102,WS-MIXER-05,38,23.2,97,Dallas,E,0.0,171.4,0.0,110.9,0.0,26.0,0.0
2,W-101,WS-MIXER-05,41,20.5,96,Dallas,E,0.0,7.9,0.0,-11.6,0.0,31.0,0.0
3,W-100,WS-MIXER-05,39,20.2,96,Dallas,E,0.0,-4.9,0.0,-1.5,0.0,33.0,0.0
4,W-99,WS-MIXER-05,41,22.2,102,Dallas,E,24.2,5.1,18.6,9.9,5.4,34.6,15.6
5,W-98,WS-MIXER-05,44,20.1,97,Dallas,E,10.7,7.3,-6.6,-9.5,-0.8,36.2,3.2
6,W-97,WS-MIXER-05,42,21.9,102,Dallas,E,1.8,-4.5,5.5,9.0,4.3,37.0,4.1
7,W-96,WS-MIXER-05,39,24.9,100,Dallas,E,-6.0,-7.1,18.0,13.7,0.8,40.6,6.3
8,W-95,WS-MIXER-05,44,20.7,96,Dallas,E,6.0,12.8,-7.1,-16.9,-4.2,41.4,1.8
9,W-94,WS-MIXER-05,41,20.2,97,Dallas,E,-3.0,-6.8,-7.8,-2.4,-1.8,41.4,0.0
10,W-93,WS-MIXER-05,45,20.1,95,Dallas,E,8.4,9.8,-8.3,-0.5,-3.8,42.3,2.5
11,W-92,WS-MIXER-05,44,22.2,97,Dallas,E,4.1,-2.2,3.4,10.4,0.0,42.7,2.4
12,W-91,WS-MIXER-05,45,24.8,100,Dallas,E,3.4,2.3,19.2,11.7,3.9,42.9,9.0
13,W-90,WS-MIXER-05,43,23.2,96,Dallas,E,-1.7,-4.4,6.3,-6.5,-1.3,43.0,2.1
14,W-89,WS-MIXER-05,39,24.2,99,Dallas,E,-11.9,-9.3,7.2,4.3,2.1,43.0,3.2
15,W-88,WS-MIXER-05,44,24.2,100,Dallas,E,2.9,12.8,2.5,0.0,2.0,43.0,2.5
16,W-87,WS-MIXER-05,42,21.8,99,Dallas,E,-1.8,-4.5,-9.5,-9.9,0.3,43.1,0.1
17,W-86,WS-MIXER-05,45,20.1,95,Dallas,E,7.1,7.1,-13.9,-7.8,-3.6,43.1,2.1
18,W-85,WS-MIXER-05,42,24.6,99,Dallas,E,-1.2,-6.7,9.0,22.4,0.8,42.9,3.3
19,W-84,WS-MIXER-05,40,23.9,99,Dallas,E,-7.5,-4.8,5.4,-2.8,0.8,42.1,2.1
20,W-83,WS-MIXER-05,43,19.4,101,Dallas,E,1.8,7.5,-14.2,-18.8,3.1,42.1,1.8
21,W-82,WS-MIXER-05,43,19.3,96,Dallas,E,1.2,0.0,-12.3,-0.5,-2.5,42.7,0.4
22,W-81,WS-MIXER-05,44,22.4,98,Dallas,E,4.8,2.3,2.8,16.1,-0.8,42.7,2.4
23,W-80,WS-MIXER-05,41,25.0,96,Dallas,E,-3.5,-6.8,17.6,11.6,-2.5,42.6,5.9
24,W-79,WS-MIXER-05,42,23.6,101,Dallas,E,-1.8,2.4,9.6,-5.6,3.3,42.1,4.5
25,W-78,WS-MIXER-05,43,23.7,97,Dallas,E,1.2,2.4,5.0,0.4,-0.8,42.3,2.0
26,W-77,WS-MIXER-05,41,22.1,99,Dallas,E,-3.5,-4.7,-6.7,-6.8,1.0,42.4,0.4
